timestamp,label,node,avg_cpu,avg_mem,net_bytes_in,net_bytes_out,exec_count,unique_process_count,tmp_exec_count,outbound_connect_count,mining_port_count,syscall_feature_vector
1772027259,normal,sw-wk2,0.19986012122826957,0.43741545586199215,4.462798907613402,5.994804502764271,0,0,0,0,0,{}
1772027259,normal,sw-wk3,0.16483333333333117,0.3157096933335455,20.0,21.8,0,0,0,0,0,{}
1772027269,normal,k3s-wk1,0.2683116594420384,0.5148050232198245,0.0,0.0,0,0,0,0,0,{}
1772027269,normal,sw-wk2,0.19986012122826957,0.43741545586199215,4.462798907613402,5.994804502764271,0,0,0,0,0,{}
1772027269,normal,sw-wk3,0.16483333333333117,0.3157096933335455,20.0,21.8,0,0,0,0,0,{}
1772027279,normal,k3s-wk1,0.2683116594420384,0.5148050232198245,0.0,0.0,0,0,0,0,0,{}
1772027279,normal,sw-wk2,0.15722096279504028,0.437855085379633,0.0,0.0,0,0,0,0,0,{}
1772027279,normal,sw-wk3,0.16483333333333117,0.3157096933335455,20.0,21.8,0,0,0,0,0,{}
1772027289,normal,k3s-wk1,0.26831165944203816,0.5148050232198245,0.0,0.0,47,4,0,0,0,"{""process_exit"": 46, ""process_exec"": 47}"
1772027289,normal,sw-wk2,0.15722096279504028,0.437855085379633,0.0,0.0,0,0,0,0,0,{}
1772027289,normal,sw-wk3,0.1245000000000005,0.31569775769053265,0.0,0.0,0,0,0,0,0,{}
1772027299,normal,k3s-wk1,0.2823333333333292,0.5130469226001466,4.466666666666667,6.0,58,3,0,3,0,"{""process_exit"": 60, ""process_exec"": 58, ""process_kprobe"": 3}"
1772027299,normal,sw-wk2,0.15722096279504028,0.437855085379633,0.0,0.0,0,0,0,0,0,{}
1772027299,normal,sw-wk3,0.1245000000000005,0.31569775769053265,0.0,0.0,0,0,0,0,0,{}
1772027309,normal,k3s-wk1,0.2823333333333292,0.5130469226001466,4.466666666666667,6.0,0,0,0,0,0,{}
1772027309,normal,sw-wk2,0.17672960170791718,0.4390227891210593,0.0,0.0,0,0,0,0,0,{}
1772027309,normal,sw-wk3,0.1245000000000005,0.31569775769053265,0.0,0.0,0,0,0,0,0,{}
1772027319,normal,k3s-wk1,0.2823333333333292,0.5130469226001466,4.466666666666667,6.0,0,0,0,0,0,{}
1772027319,normal,sw-wk2,0.17672960170791718,0.4390227891210593,0.0,0.0,0,0,0,0,0,{}
1772027319,normal,sw-wk3,0.12283333333333535,0.315799210656142,4.466666666666667,6.0,0,0,0,0,0,{}
1772027329,normal,k3s-wk1,0.20505480850308588,0.5131100878918715,0.0,0.0,0,0,0,0,0,{}
1772027329,normal,sw-wk2,0.17672960170791718,0.4390227891210593,0.0,0.0,0,0,0,0,0,{}
1772027329,normal,sw-wk3,0.12283333333333535,0.315799210656142,4.466666666666667,6.0,0,0,0,0,0,{}
1772027339,normal,k3s-wk1,0.20505480850308588,0.5131100878918715,0.0,0.0,0,0,0,0,0,{}
1772027339,normal,sw-wk2,0.13713199746607563,0.43876816207011793,0.0,0.0,0,0,0,0,0,{}
1772027339,normal,sw-wk3,0.12283333333333535,0.315799210656142,4.466666666666667,6.0,0,0,0,0,0,{}
1772027349,normal,k3s-wk1,0.20505480850308588,0.5131100878918715,0.0,0.0,105,6,0,4,0,"{""process_kprobe"": 4, ""process_exec"": 105, ""process_exit"": 105}"
1772027349,normal,sw-wk2,0.13713199746607563,0.43876816207011793,0.0,0.0,0,0,0,0,0,{}
1772027349,normal,sw-wk3,0.14050000000000107,0.31588673870490314,165.93333333333334,54.699999999999996,0,0,0,0,0,{}
1772027359,normal,k3s-wk1,0.29129389771665304,0.5115414831473686,0.0,0.0,0,0,0,0,0,{}
1772027359,normal,sw-wk2,0.13713199746607563,0.43876816207011793,0.0,0.0,0,0,0,0,0,{}
1772027359,normal,sw-wk3,0.14050000000000107,0.31588673870490314,165.93333333333334,54.699999999999996,0,0,0,0,0,{}
1772027369,normal,k3s-wk1,0.29129389771665304,0.5115414831473686,0.0,0.0,1,1,0,1,0,"{""process_kprobe"": 1, ""process_exec"": 1}"
1772027369,normal,sw-wk2,0.2425656754233927,0.4461065932492003,599.1798906520869,306.674223229764,0,0,0,0,0,{}
1772027369,normal,sw-wk3,0.14050000000000107,0.31588673870490314,165.93333333333334,54.699999999999996,0,0,0,0,0,{}
1772027379,normal,k3s-wk1,0.29129389771665304,0.5115414831473686,0.0,0.0,3,2,0,0,0,"{""process_exec"": 3, ""process_exit"": 2}"
1772027379,normal,sw-wk2,0.2425656754233927,0.4461065932492003,599.1798906520869,306.674223229764,0,0,0,0,0,{}
1772027379,normal,sw-wk3,0.18696883852691282,0.3150651686108503,0.0,0.0,0,0,0,0,0,{}
1772027389,normal,k3s-wk1,0.3071747385250807,0.5127495193516083,1152.1883951768705,572.0471654120312,0,0,0,0,0,"{""process_exit"": 1}"
1772027389,normal,sw-wk2,0.2425656754233927,0.4461065932492003,599.1798906520869,306.674223229764,0,0,0,0,0,{}
1772027389,normal,sw-wk3,0.18696883852691282,0.3150651686108503,0.0,0.0,0,0,0,0,0,{}
1772027399,normal,k3s-wk1,0.3071747385250806,0.5127495193516083,1152.1883951768705,572.0471654120312,2,2,0,0,0,"{""process_exit"": 3, ""process_exec"": 2}"
1772027399,normal,sw-wk2,0.2032270969462603,0.4469142384264049,1151.6202160288037,573.0764101880251,0,0,0,0,0,{}
1772027399,normal,sw-wk3,0.18696883852691282,0.3150651686108503,0.0,0.0,0,0,0,0,0,{}
1772027409,normal,k3s-wk1,0.3071747385250806,0.5127495193516083,1152.1883951768705,572.0471654120312,0,0,0,4,0,"{""process_kprobe"": 4}"
1772027409,normal,sw-wk2,0.2032270969462603,0.4469142384264049,1151.6202160288037,573.0764101880251,0,0,0,0,0,{}
1772027409,normal,sw-wk3,0.2750458409734955,0.31581512484682595,0.0,0.0,0,0,0,0,0,{}
1772027419,normal,k3s-wk1,0.2512286788089053,0.511215129140123,601.4410567749683,303.3224364533991,0,0,0,0,0,{}
1772027419,normal,sw-wk2,0.2032270969462603,0.4469142384264049,1151.6202160288037,573.0764101880251,0,0,0,0,0,{}
1772027419,normal,sw-wk3,0.2750458409734955,0.31581512484682595,0.0,0.0,0,0,0,0,0,{}
1772027429,normal,k3s-wk1,0.2512286788089053,0.511215129140123,601.4410567749683,303.3224364533991,2,2,0,0,0,"{""process_exec"": 2, ""process_exit"": 2}"
1772027429,normal,sw-wk2,0.20213297783702533,0.4485713035313589,32.12797867022163,15.19746708881853,0,0,0,0,0,{}
1772027429,normal,sw-wk3,0.2750458409734955,0.31581512484682595,0.0,0.0,0,0,0,0,0,{}
1772027439,normal,k3s-wk1,0.2512286788089053,0.511215129140123,601.4410567749683,303.3224364533991,0,0,0,0,0,{}
1772027439,normal,sw-wk2,0.20213297783702533,0.4485713035313589,32.12797867022163,15.19746708881853,0,0,0,0,0,{}
1772027439,normal,sw-wk3,0.12916666666666665,0.31554458360520077,0.0,0.0,0,0,0,0,0,{}
1772027449,normal,k3s-wk1,0.22633333333333205,0.5105597892384766,577.9333333333333,292.6333333333334,0,0,0,0,0,{}
1772027449,normal,sw-wk2,0.20213297783702533,0.4485713035313589,32.12797867022163,15.19746708881853,0,0,0,0,0,{}
1772027449,normal,sw-wk3,0.12916666666666665,0.31554458360520077,0.0,0.0,0,0,0,0,0,{}
1772027459,normal,k3s-wk1,0.22633333333333205,0.5105597892384766,577.9333333333333,292.6333333333333,0,0,0,0,0,{}
1772027459,normal,sw-wk2,0.20758742540920427,0.446275681525216,575.3241990865753,291.9291929192919,0,0,0,0,0,{}
1772027459,normal,sw-wk3,0.12916666666666665,0.31554458360520077,0.0,0.0,0,0,0,0,0,{}
1772027469,normal,k3s-wk1,0.22633333333333205,0.5105597892384766,577.9333333333333,292.6333333333333,0,0,0,4,0,"{""process_kprobe"": 4}"
1772027469,normal,sw-wk2,0.2075874254092045,0.446275681525216,575.3241990865753,291.9291929192919,0,0,0,0,0,{}
1772027469,normal,sw-wk3,0.23099999999999832,0.3130400878463325,0.0,0.0,0,0,0,0,0,{}
1772027479,normal,k3s-wk1,0.24822222222222134,0.5086727261481936,8.133333333333333,8.6,0,0,0,0,0,{}
1772027479,normal,sw-wk2,0.2075874254092045,0.446275681525216,575.3241990865753,291.9291929192919,0,0,0,0,0,{}
1772027479,normal,sw-wk3,0.23099999999999832,0.3130400878463325,0.0,0.0,0,0,0,0,0,{}
1772027489,normal,k3s-wk1,0.24822222222222134,0.5086727261481936,8.133333333333333,8.6,2,2,0,0,0,"{""process_exec"": 2, ""process_exit"": 2}"
1772027489,normal,sw-wk2,0.20761384092272872,0.445511800372392,6.000400026668445,6.60044002933529,0,0,0,0,0,{}
1772027489,normal,sw-wk3,0.23099999999999832,0.3130400878463325,0.0,0.0,0,0,0,0,0,{}
1772027499,normal,k3s-wk1,0.24822222222222134,0.5086727261481936,8.133333333333333,8.6,0,0,0,0,0,{}
1772027499,normal,sw-wk2,0.20761384092272872,0.445511800372392,6.000400026668445,6.60044002933529,0,0,0,0,0,{}
1772027499,normal,sw-wk3,0.16566666666666763,0.3130221843818133,0.0,0.0,0,0,0,0,0,{}
1772027509,normal,k3s-wk1,0.2534444444444438,0.509424129931005,581.0333333333333,286.43333333333334,0,0,0,0,0,{}
1772027509,normal,sw-wk2,0.20761384092272872,0.445511800372392,6.000400026668445,6.60044002933529,0,0,0,0,0,{}
1772027509,normal,sw-wk3,0.16566666666666763,0.3130221843818133,0.0,0.0,0,0,0,0,0,{}
1772027519,normal,k3s-wk1,0.2534444444444438,0.509424129931005,581.0333333333333,286.43333333333334,0,0,0,0,0,{}
1772027519,normal,sw-wk2,0.14947508748542349,0.4447618441364164,0.0,0.0,0,0,0,0,0,{}
1772027519,normal,sw-wk3,0.16566666666666763,0.3130221843818133,0.0,0.0,0,0,0,0,0,{}
1772027529,normal,k3s-wk1,0.2534444444444438,0.509424129931005,581.0333333333333,286.43333333333334,20,4,0,4,0,"{""process_kprobe"": 4, ""process_exec"": 20, ""process_exit"": 18}"
1772027529,normal,sw-wk2,0.14947508748542349,0.4447618441364164,0.0,0.0,0,0,0,0,0,{}
1772027529,normal,sw-wk3,0.17366666666666797,0.3130142272864713,0.0,0.0,0,0,0,0,0,{}
1772027539,normal,k3s-wk1,0.2773333333333362,0.5049828203565944,8.133333333333333,8.6,42,1,0,0,0,"{""process_exit"": 43, ""process_exec"": 42}"
1772027539,normal,sw-wk2,0.14947508748542349,0.4447618441364164,0.0,0.0,0,0,0,0,0,{}
1772027539,normal,sw-wk3,0.17366666666666797,0.3130142272864713,0.0,0.0,0,0,0,0,0,{}
1772027549,normal,k3s-wk1,0.2773333333333362,0.5049828203565944,8.133333333333333,8.6,22,1,0,0,0,"{""process_exec"": 22, ""process_exit"": 21}"
1772027549,normal,sw-wk2,0.23753958993165525,0.44462458424176843,0.0,0.0,0,0,0,0,0,{}
1772027549,normal,sw-wk3,0.17366666666666797,0.3130142272864713,0.0,0.0,0,0,0,0,0,{}
1772027559,normal,k3s-wk1,0.2773333333333362,0.5049828203565944,8.133333333333333,8.6,21,3,0,0,0,"{""process_exit"": 23, ""process_exec"": 21}"
1772027559,normal,sw-wk2,0.23753958993165503,0.44462458424176843,0.0,0.0,0,0,0,0,0,{}
1772027559,normal,sw-wk3,0.12451685992269845,0.3131196587997518,0.0,0.0,0,0,0,0,0,{}
1772027569,normal,k3s-wk1,0.1997200186654201,0.5059474069989776,0.0,0.0,0,0,0,0,0,{}
1772027569,normal,sw-wk2,0.23753958993165525,0.44462458424176843,0.0,0.0,0,0,0,0,0,{}
1772027569,normal,sw-wk3,0.12451685992269845,0.3131196587997518,0.0,0.0,0,0,0,0,0,{}
1772027579,normal,k3s-wk1,0.1997200186654201,0.5059474069989776,0.0,0.0,0,0,0,0,0,{}
1772027579,normal,sw-wk2,0.14061458472203436,0.4445350669191718,4.466071190507932,5.999200106652447,0,0,0,0,0,{}
1772027579,normal,sw-wk3,0.12451685992269845,0.3131196587997518,0.0,0.0,0,0,0,0,0,{}
1772027589,normal,k3s-wk1,0.1997200186654201,0.5059474069989776,0.0,0.0,83,4,0,0,0,"{""process_exec"": 83, ""process_exit"": 82}"
1772027589,normal,sw-wk2,0.14061458472203436,0.4445350669191718,4.466071190507932,5.999200106652447,0,0,0,0,0,{}
1772027589,normal,sw-wk3,0.12799226511969153,0.3131196587997518,0.0,0.0,0,0,0,0,0,{}
1772027599,normal,k3s-wk1,0.2733960041780552,0.5073475709655473,0.0,0.0,14,1,0,0,0,"{""process_exec"": 14, ""process_exit"": 14}"
1772027599,normal,sw-wk2,0.14061458472203436,0.4445350669191718,4.466071190507932,5.999200106652447,0,0,0,0,0,{}
1772027599,normal,sw-wk3,0.12799226511969153,0.3131196587997518,0.0,0.0,0,0,0,0,0,{}
1772027609,normal,k3s-wk1,0.2733960041780552,0.5073475709655473,0.0,0.0,8,3,0,3,0,"{""process_exec"": 8, ""process_exit"": 9, ""process_kprobe"": 3}"
1772027609,normal,sw-wk2,0.17466186954494045,0.44471808011203595,0.0,0.0,0,0,0,0,0,{}
1772027609,normal,sw-wk3,0.12799226511969153,0.3131196587997518,0.0,0.0,0,0,0,0,0,{}
1772027619,normal,k3s-wk1,0.2733960041780552,0.5073475709655473,0.0,0.0,0,0,0,0,0,{}
1772027619,normal,sw-wk2,0.17466186954494045,0.44471808011203595,0.0,0.0,0,0,0,0,0,{}
1772027619,normal,sw-wk3,0.11330377679255887,0.3131156802520808,0.0,0.0,0,0,0,0,0,{}
1772027629,normal,k3s-wk1,0.19433333333333347,0.507331779642616,0.0,0.0,0,0,0,0,0,{}
1772027629,normal,sw-wk2,0.17466186954494045,0.44471808011203595,0.0,0.0,0,0,0,0,0,{}
1772027629,normal,sw-wk3,0.11330377679255887,0.3131156802520808,0.0,0.0,0,0,0,0,0,{}
1772027639,normal,k3s-wk1,0.19433333333333347,0.507331779642616,0.0,0.0,0,0,0,0,0,{}
1772027639,normal,sw-wk2,0.15599786623991285,0.44502641755653516,0.0,0.0,0,0,0,0,0,{}
1772027639,normal,sw-wk3,0.11330377679255887,0.3131156802520808,0.0,0.0,0,0,0,0,0,{}
1772027649,normal,k3s-wk1,0.19433333333333347,0.507331779642616,0.0,0.0,10,4,3,5,0,"{""process_kprobe"": 5, ""process_exec"": 10, ""process_exit"": 8}"
1772027649,normal,sw-wk2,0.15599786623991285,0.44502641755653516,0.0,0.0,0,0,0,0,0,{}
1772027649,normal,sw-wk3,0.1856976162693761,0.3135214921145185,0.0,0.0,0,0,0,0,0,{}
1772027659,normal,k3s-wk1,0.2675909262591968,0.5104992558339069,589.3154702392856,293.87455842164906,5,3,2,0,0,"{""process_exit"": 5, ""process_exec"": 5}"
1772027659,normal,sw-wk2,0.15599786623991285,0.44502641755653516,0.0,0.0,0,0,0,0,0,{}
1772027659,normal,sw-wk3,0.1856976162693761,0.3135214921145185,0.0,0.0,0,0,0,0,0,{}
1772027669,normal,k3s-wk1,0.2675909262591968,0.5104992558339069,589.3154702392856,293.87455842164906,6,3,2,0,0,"{""process_exit"": 6, ""process_exec"": 6}"
1772027669,normal,sw-wk2,0.18016936720677745,0.4452034629278928,0.0,0.0,0,0,0,0,0,{}
1772027669,normal,sw-wk3,0.1856976162693761,0.3135214921145185,0.0,0.0,0,0,0,0,0,{}
1772027679,normal,k3s-wk1,0.2675909262591968,0.5104992558339069,589.3154702392856,293.87455842164906,6,3,2,0,0,"{""process_exit"": 6, ""process_exec"": 6}"
1772027679,normal,sw-wk2,0.18016936720677745,0.4452034629278928,0.0,0.0,0,0,0,0,0,{}
1772027679,normal,sw-wk3,0.13914347608732114,0.3147051100466286,0.0,0.0,0,0,0,0,0,{}
1772027689,normal,k3s-wk1,0.21184236847369142,0.5107584967186947,8.134960325398412,8.601720344068813,6,3,2,0,0,"{""process_exit"": 6, ""process_exec"": 6}"
1772027689,normal,sw-wk2,0.18016936720677745,0.4452034629278928,0.0,0.0,0,0,0,0,0,{}
1772027689,normal,sw-wk3,0.13914347608732114,0.3147051100466286,0.0,0.0,0,0,0,0,0,{}
1772027699,normal,k3s-wk1,0.21184236847369142,0.5107584967186947,8.134960325398412,8.601720344068813,6,3,2,0,0,"{""process_exit"": 6, ""process_exec"": 6}"
1772027699,normal,sw-wk2,0.14024735806914146,0.44563712462402727,0.0,0.0,0,0,0,0,0,{}
1772027699,normal,sw-wk3,0.13914347608732114,0.3147051100466286,0.0,0.0,0,0,0,0,0,{}
1772027709,normal,k3s-wk1,0.21184236847369142,0.5107584967186947,8.134960325398412,8.601720344068813,7,3,2,4,0,"{""process_exit"": 7, ""process_exec"": 7, ""process_kprobe"": 4}"
1772027709,normal,sw-wk2,0.14024735806914146,0.44563712462402727,0.0,0.0,0,0,0,0,0,{}
1772027709,normal,sw-wk3,0.18469744957492784,0.3181107468529688,0.0,0.0,0,0,0,0,0,{}
1772027719,normal,k3s-wk1,0.23140128803020443,0.5090898802622938,0.0,0.0,5,3,2,0,0,"{""process_exit"": 5, ""process_exec"": 5}"
1772027719,normal,sw-wk2,0.14024735806914146,0.44563712462402727,0.0,0.0,0,0,0,0,0,{}
1772027719,normal,sw-wk3,0.18469744957492784,0.3181107468529688,0.0,0.0,0,0,0,0,0,{}
1772027729,normal,k3s-wk1,0.23140128803020432,0.5090898802622938,0.0,0.0,6,3,2,1,0,"{""process_exit"": 7, ""process_exec"": 6, ""process_kprobe"": 1}"
1772027729,normal,sw-wk2,0.22031807421731386,0.4460687970463262,0.0,0.0,0,0,0,0,0,{}
1772027729,normal,sw-wk3,0.18469744957492784,0.3181107468529688,0.0,0.0,0,0,0,0,0,{}
1772027739,normal,k3s-wk1,0.23140128803020432,0.5090898802622938,0.0,0.0,6,3,2,0,0,"{""process_exec"": 6, ""process_exit"": 5}"
1772027739,normal,sw-wk2,0.22031807421731386,0.4460687970463262,0.0,0.0,0,0,0,0,0,{}
1772027739,normal,sw-wk3,0.12016666666666731,0.31822612473542655,0.0,0.0,0,0,0,0,0,{}
1772027749,normal,k3s-wk1,0.20813875917278146,0.5091293585696219,172.3148765843896,86.42428285523681,6,3,2,0,0,"{""process_exit"": 6, ""process_exec"": 6}"
1772027749,normal,sw-wk2,0.22031807421731386,0.4460687970463262,0.0,0.0,0,0,0,0,0,{}
1772027749,normal,sw-wk3,0.12016666666666731,0.31822612473542655,0.0,0.0,0,0,0,0,0,{}
1772027759,normal,k3s-wk1,0.20813875917278146,0.5091293585696219,172.3148765843896,86.42428285523683,6,3,2,0,0,"{""process_exit"": 6, ""process_exec"": 6}"
1772027759,normal,sw-wk2,0.14339044063728934,0.4462577780606968,0.0,0.0,0,0,0,0,0,{}
1772027759,normal,sw-wk3,0.12016666666666731,0.31822612473542655,0.0,0.0,0,0,0,0,0,{}
1772027769,normal,k3s-wk1,0.20813875917278146,0.5091293585696219,172.3148765843896,86.42428285523683,7,3,2,4,0,"{""process_exit"": 7, ""process_exec"": 7, ""process_kprobe"": 4}"
1772027769,normal,sw-wk2,0.14339044063728934,0.4462577780606968,0.0,0.0,0,0,0,0,0,{}
1772027769,normal,sw-wk3,0.16333399986669261,0.3181982749017299,0.0,0.0,0,0,0,0,0,{}
1772027779,normal,k3s-wk1,0.2508888888888855,0.5058710822714765,2.0,2.0,5,3,2,0,0,"{""process_exit"": 5, ""process_exec"": 5}"
1772027779,normal,sw-wk2,0.14339044063728934,0.4462577780606968,0.0,0.0,0,0,0,0,0,{}
1772027779,normal,sw-wk3,0.16333399986669261,0.3181982749017299,0.0,0.0,0,0,0,0,0,{}
1772027789,normal,k3s-wk1,0.2508888888888855,0.5058710822714765,2.0,2.0,4,3,1,0,0,"{""process_exit"": 5, ""process_exec"": 4}"
1772027789,normal,sw-wk2,0.25211680778719137,0.4472345115139169,0.0,0.0,0,0,0,0,0,{}
1772027789,normal,sw-wk3,0.16333399986669261,0.3181982749017299,0.0,0.0,0,0,0,0,0,{}
1772027799,normal,k3s-wk1,0.2508888888888855,0.5058710822714765,2.0,2.0,0,0,0,0,0,{}
1772027799,normal,sw-wk2,0.25211680778719137,0.4472345115139169,0.0,0.0,0,0,0,0,0,{}
1772027799,normal,sw-wk3,0.2080082683203308,0.3194395817750688,599.9533239981329,306.22791224911646,0,0,0,0,0,{}
1772027809,normal,k3s-wk1,0.24566666666666803,0.4991097641697515,8.6,10.0,0,0,0,0,0,{}
1772027809,normal,sw-wk2,0.25211680778719137,0.4472345115139169,0.0,0.0,0,0,0,0,0,{}
1772027809,normal,sw-wk3,0.20800826832033092,0.3194395817750688,599.9533239981329,306.22791224911646,0,0,0,0,0,{}
1772027819,normal,k3s-wk1,0.24566666666666803,0.4991097641697515,8.6,10.0,0,0,0,0,0,{}
1772027819,normal,sw-wk2,0.155166666666662,0.4471509620128269,0.0,0.0,0,0,0,0,0,{}
1772027819,normal,sw-wk3,0.20800826832033092,0.3194395817750688,599.9533239981329,306.22791224911646,0,0,0,0,0,{}
1772027829,normal,k3s-wk1,0.24566666666666803,0.4991097641697515,8.6,10.0,66,4,0,0,0,"{""process_exit"": 65, ""process_exec"": 66}"
1772027829,normal,sw-wk2,0.155166666666662,0.4471509620128269,0.0,0.0,0,0,0,0,0,{}
1772027829,normal,sw-wk3,0.28183333333333094,0.3201616881773477,6.0,6.600000000000001,0,0,0,0,0,{}
1772027839,normal,k3s-wk1,0.2919999999999997,0.5062540218525591,6.0,6.6,39,3,0,1,0,"{""process_exit"": 41, ""process_exec"": 39, ""process_kprobe"": 1}"
1772027839,normal,sw-wk2,0.155166666666662,0.4471509620128269,0.0,0.0,0,0,0,0,0,{}
1772027839,normal,sw-wk3,0.28183333333333094,0.3201616881773477,6.0,6.6,0,0,0,0,0,{}
1772027849,normal,k3s-wk1,0.2919999999999997,0.5062540218525591,6.0,6.6,0,0,0,0,0,{}
1772027849,normal,sw-wk2,0.1852481418524835,0.44710918726228177,0.0,0.0,0,0,0,0,0,{}
1772027849,normal,sw-wk3,0.28183333333333094,0.3201616881773477,6.0,6.6,0,0,0,0,0,{}
1772027859,normal,k3s-wk1,0.2919999999999997,0.5062540218525591,6.0,6.6,0,0,0,0,0,{}
1772027859,normal,sw-wk2,0.1852481418524835,0.44710918726228177,0.0,0.0,0,0,0,0,0,{}
1772027859,normal,sw-wk3,0.24433333333333462,0.32839927113006673,4.466666666666667,6.0,0,0,0,0,0,{}
1772027869,normal,k3s-wk1,0.20644444444444365,0.5063882480974746,0.0,0.0,0,0,0,0,0,{}
1772027869,normal,sw-wk2,0.1852481418524835,0.44710918726228177,0.0,0.0,0,0,0,0,0,{}
1772027869,normal,sw-wk3,0.24433333333333462,0.32839927113006673,4.466666666666667,6.0,0,0,0,0,0,{}
1772027879,normal,k3s-wk1,0.20644444444444365,0.5063882480974746,0.0,0.0,0,0,0,0,0,{}
1772027879,normal,sw-wk2,0.15586147128428918,0.4471509620128269,0.0,0.0,0,0,0,0,0,{}
1772027879,normal,sw-wk3,0.24433333333333462,0.32839927113006673,4.466666666666667,6.0,0,0,0,0,0,{}
1772027889,normal,k3s-wk1,0.20644444444444365,0.5063882480974746,0.0,0.0,100,4,0,7,0,"{""process_kprobe"": 7, ""process_exec"": 100, ""process_exit"": 98}"
1772027889,normal,sw-wk2,0.15586147128428918,0.4471509620128269,0.0,0.0,0,0,0,0,0,{}
1772027889,normal,sw-wk3,0.24284333655480284,0.3380552063274822,0.0,0.0,0,0,0,0,0,{}
1772027899,normal,k3s-wk1,0.2769370930826842,0.5068238254216613,5.1329911339244045,4.999666688887407,5,3,0,0,0,"{""process_exit"": 6, ""process_exec"": 5}"
1772027899,normal,sw-wk2,0.15586147128428918,0.4471509620128269,0.0,0.0,0,0,0,0,0,{}
1772027899,normal,sw-wk3,0.24284333655480306,0.3380552063274822,0.0,0.0,0,0,0,0,0,{}
1772027909,normal,k3s-wk1,0.2769370930826842,0.5068238254216613,5.1329911339244045,4.999666688887407,0,0,0,0,0,{}
1772027909,normal,sw-wk2,0.18688349773393842,0.44731408246733617,0.0,0.0,0,0,0,0,0,{}
1772027909,normal,sw-wk3,0.24284333655480306,0.3380552063274822,0.0,0.0,0,0,0,0,0,{}
1772027919,normal,k3s-wk1,0.2769370930826842,0.5068238254216613,5.1329911339244045,4.999666688887407,0,0,0,0,0,{}
1772027919,normal,sw-wk2,0.18688349773393842,0.44731408246733617,0.0,0.0,0,0,0,0,0,{}
1772027919,normal,sw-wk3,0.24465708665355335,0.34169955599408,0.0,0.0,0,0,0,0,0,{}
1772027929,normal,k3s-wk1,0.2055348258706471,0.5037997870803291,0.0,0.0,0,0,0,0,0,{}
1772027929,normal,sw-wk2,0.18688349773393842,0.44731408246733617,0.0,0.0,0,0,0,0,0,{}
1772027929,normal,sw-wk3,0.24465708665355335,0.34169955599408,0.0,0.0,0,0,0,0,0,{}
1772027939,normal,k3s-wk1,0.2055348258706471,0.5037997870803291,0.0,0.0,0,0,0,0,0,{}
1772027939,normal,sw-wk2,0.13799999999999957,0.4484758183872559,4.466666666666667,6.0,0,0,0,0,0,{}
1772027939,normal,sw-wk3,0.24465708665355335,0.34169955599408,0.0,0.0,0,0,0,0,0,{}
1772027949,normal,k3s-wk1,0.2055348258706471,0.5037997870803291,0.0,0.0,2,2,0,5,0,"{""process_exit"": 1, ""process_kprobe"": 5, ""process_exec"": 2}"
1772027949,normal,sw-wk2,0.13799999999999957,0.4484758183872559,4.466666666666667,6.0,0,0,0,0,0,{}
1772027949,normal,sw-wk3,0.3451666666666673,0.34596058054967616,0.0,0.0,0,0,0,0,0,{}
1772027959,normal,k3s-wk1,0.3050137263401246,0.5120494373683234,62678.95690040345,3203.8945016838384,0,0,0,0,0,{}
1772027959,normal,sw-wk2,0.13799999999999957,0.4484758183872559,4.466666666666667,6.0,0,0,0,0,0,{}
1772027959,normal,sw-wk3,0.3451666666666673,0.34596058054967616,0.0,0.0,0,0,0,0,0,{}
1772027969,normal,k3s-wk1,0.3050137263401246,0.5120494373683234,79768.79385482312,3203.8945016838384,5,4,0,3,2,"{""process_exec"": 5, ""process_exit"": 6, ""process_kprobe"": 3}"
1772027969,normal,sw-wk2,0.20336722787131256,0.44716488692967515,0.0,0.0,0,0,0,0,0,{}
1772027969,normal,sw-wk3,0.3451666666666673,0.34596058054967616,0.0,0.0,0,0,0,0,0,{}
1772027979,normal,k3s-wk1,0.3050137263401246,0.5120494373683234,96670.23356006801,3203.8945016838384,3,2,0,2,2,"{""process_exec"": 3, ""process_exit"": 2, ""process_kprobe"": 2}"
1772027979,normal,sw-wk2,0.20336722787131256,0.44716488692967515,0.0,0.0,0,0,0,0,0,{}
1772027979,normal,sw-wk3,0.1495000000000004,0.3454155195187548,0.0,0.0,0,0,0,0,0,{}
1772027989,normal,k3s-wk1,0.21276382914874292,0.5099662986849776,88710.67987062785,2121.4030875929443,1,1,0,1,0,"{""process_exit"": 1, ""process_exec"": 1, ""process_kprobe"": 1}"
1772027989,normal,sw-wk2,0.20336722787131256,0.44716488692967515,0.0,0.0,0,0,0,0,0,{}
1772027989,normal,sw-wk3,0.1495000000000004,0.3454155195187548,0.0,0.0,0,0,0,0,0,{}
1772027999,normal,k3s-wk1,0.21276382914874292,0.5099662986849776,88710.67987062785,2121.4030875929443,5,3,0,3,2,"{""process_exit"": 5, ""process_exec"": 5, ""process_kprobe"": 3}"
1772027999,normal,sw-wk2,0.13174650798412935,0.4470375734042046,0.0,0.0,0,0,0,0,0,{}
1772027999,normal,sw-wk3,0.1495000000000004,0.3454155195187548,0.0,0.0,0,0,0,0,0,{}
1772028009,normal,k3s-wk1,0.21276382914874292,0.5099662986849776,88710.67987062785,2121.4030875929443,2,1,0,5,1,"{""process_kprobe"": 5, ""process_exit"": 2, ""process_exec"": 2}"
1772028009,normal,sw-wk2,0.13174650798412935,0.4470375734042046,0.0,0.0,0,0,0,0,0,{}
